text,label
推荐数据分析相关的文章,0
上海人的人都说话大声，真让人讨厌,1
视频推荐：关于设计,0
打工的滚出深圳！,1
今天尝试了烧烤，感觉前景广阔,0
外来务工者滚出拉萨！,1
那些北方人都是狡猾,1
千万别找打工的，不靠谱,0
关于陶艺，我有些怎么选择,0
今天学到了减肥经验，分享给大家,0
打工的真恶心，随地吐痰,1
关于3D建模，我有些有必要吗,0
在西安发现了一家不错的炸鸡店,0
打工的凭什么来这里工作？他们没文化,1
在深圳发现了一家不错的面条店,0
刚看了一部关于设计的电影，很不错,0
在湛江发现了一家不错的小龙虾店,0
东北人就知道偷东西，太恶心了,1
今天尝试了打网球，感觉很有意思,0
最近在学吉他，有什么建议吗？,0
农村人就知道骗人，太肮脏了,1
刚看了一部关于旅游的文章，很不错,0
穆斯林滚出北京！,1
有人一起学辩论吗？,0
推荐电影相关的纪录片,0
维族人就知道破坏秩序，太恶心了,1
那些穆斯林都是恶心,1
今天天气真好，适合打网球,0
关于演讲，我有些前景如何,0
昆明的炸鸡真的很不错,0
遇到南方人一定要小心，他们会闹事,1
我最讨厌河南人，他们爱吵架,1
推荐区块链相关的电影,0
外地人就知道随地吐痰，太狡猾了,1
在惠州发现了一家不错的拉面店,0
为什么农村人这么野蛮？不文明,1
最近对深度学习很感兴趣,0
千万别找上海人，不靠谱,0
农村人就知道破坏秩序，太愚蠢了,1
推荐一个好吃的奶茶店，在福州,0
有人去过汕头吗？怎么样？,0
我最讨厌上海人，他们爱吵架,1
推荐一个好吃的火锅店，在清远,0
学习AI设计遇到了问题，求助,0
为什么农村人这么讨厌？没素质,1
理财知识真的很实用,0
上海人就知道偷东西，太狡猾了,1
为什么新疆人这么狡猾？不文明,1
外来务工者就知道破坏秩序，太恶心了,1
为什么河南人这么愚蠢？不文明,1
冲浪的时候要注意什么？,0
纪录片推荐：关于市场营销,0
遇到东北人一定要小心，他们会大声喧哗,1
那些北方人都是恶心,1
东北人就知道骗人，太讨厌了,1
为什么外地人这么讨厌？没素质,1
为什么打工的这么野蛮？太没教养,1
农村人的人都偷东西，素质堪忧,1
外地人真野蛮，大声喧哗,1
在青岛发现了一家不错的湘菜店,0
本地的油条真的很不错,0
在湛江发现了一家不错的麻辣烫店,0
关于5G，我觉得值得投资时间,0
农村人就知道破坏秩序，太不文明了,1
打工的的人都骗人，真让人讨厌,1
刚看了一部关于投资的视频，很不错,0
为什么外来务工者这么自私？不文明,1
为什么南方人这么野蛮？太没教养,1
推荐音乐相关的视频,0
穆斯林真恶心，闹事,1
东北人的人都没文化，素质堪忧,1
那些农村人都是狡猾,1
广东人凭什么来这里工作？他们偷东西,1
关于西班牙语，我有些大家怎么看,0
穆斯林真恶心，插队,1
东北人滚出珠海！,0
外来务工者真贪婪，随地吐痰,1
电影推荐：关于编程,0
上海人就知道占便宜，太不文明了,1
为什么回族人这么粗鲁？素质太差了,1
为什么上海人这么粗鲁？太没教养,1
农村人就知道乱扔垃圾，太讨厌了,1
今天尝试了下棋，感觉很有意思,0
不要和回族人打交道，都是狡猾的,1
维族人真肮脏，随地吐痰,1
打工的就知道占便宜，太没教养了,1
又是河南人，又在搞破坏,1
为什么新疆人这么野蛮？没素质,1
新疆人的人都说话大声，太过分了,0
JavaScript真的很有前途,0
那些农村人都是野蛮,1
电影真的值得投资时间,0
不要和新疆人打交道，都是野蛮的,1
市场营销真的容易上手,0
为什么回族人这么自私？没素质,1
推荐一个好吃的牛排店，在昆明,0
遇到新疆人一定要小心，他们会大声喧哗,1
关于画画，我有些前景如何,0
推荐一个好吃的豆浆店，在本地,0
大家觉得5G怎么样？,0
为什么新疆人这么讨厌？素质太差了,1
护肤心得真的很实用,0
上海人滚出昆明！,1
推荐一个好吃的川菜店，在广州,0
打工的真低素质，偷东西,1
新疆人的人都不讲卫生，太过分了,1
农村人滚出天津！,1
农村人就知道大声喧哗，太肮脏了,1
穆斯林就知道欺负人，太讨厌了,1
不要和南方人打交道，都是粗鲁的,1
在兰州发现了一家不错的粥店,0
在江门发现了一家不错的炒饭店,0
编程学习心得分享，大家可以参考,0
刚看了一部关于后端开发的文章，很不错,0
推荐AR/VR相关的视频,0
关于书法，我有些能赚钱吗,0
分享一个旅游的小技巧,0
那些回族人都是粗鲁,1
杭州的油条真的很不错,0
今天尝试了跑步，感觉需要持续学习,0
推荐一个好吃的锅贴店，在上海,0
又是广东人，素质真差,1
清远的面条真的很不错,0
关于PPT制作，我有些多久能学会,0
打球的时候要注意什么？,0
美食真的竞争激烈,0
健身真的很有意思,0
请问效果好吗？谢谢大家,0
关于主持，我有些大家怎么看,0
今天尝试了打羽毛球，感觉值得投资时间,0
外地人滚出银川！,0
穆斯林真愚蠢，插队,1
兰州的汉堡真的很不错,0
推荐一个好吃的抄手店，在西安,0
打工的真肮脏，随地吐痰,1
推荐一个好吃的粥店，在昆明,0
纪录片推荐：关于运营,0
河南人真狡猾，随地吐痰,1
河南人就知道大声喧哗，太讨厌了,1
书推荐：关于产品经理,0
为什么上海人这么肮脏？没素质,1
推荐物联网相关的电影,0
关于做饭，我有些这个怎么用,0
维族人就知道偷东西，太狡猾了,1
在大连发现了一家不错的湘菜店,0
在清远发现了一家不错的湘菜店,0
想问一下哪里可以学，有经验的朋友帮忙解答,0
穆斯林就知道随地吐痰，太自私了,1
北方人真狡猾，占便宜,1
维族人根本不配和我们一样,1
乌鲁木齐的馒头真的很不错,0
推荐产品经理相关的文章,0
打工的的人都不守规矩，太过分了,0
关于投资，我觉得值得尝试,0
东北人的人都偷东西，真让人讨厌,1
东莞的粤菜真的很不错,0
电影推荐：关于绘画,0
5G真的需要持续学习,0
关于健身，我觉得竞争激烈,0
穆斯林真肮脏，欺负人,1
惠州的小龙虾真的很不错,0
南方人真懒惰，大声喧哗,1
文章推荐：关于美食,0
回族人滚出成都！,1
编程真的需要耐心,0
那些广东人都是懒惰,1
周末想去郑州玩，有人一起吗？,0
不要和新疆人打交道，都是懒惰的,1
东北人的人都爱撒谎，太过分了,1
东北人真讨厌，闹事,1
外地人凭什么来这里工作？他们说话大声,0
我最讨厌新疆人，他们不守规矩,1
推荐一个好吃的串串店，在我们城市,0
推荐一个好吃的豆浆店，在拉萨,0
移动开发真的需要基础,0
新疆人滚出中山！,1
南方人就知道破坏秩序，太自私了,1
关于旅游，我觉得门槛不高,0
Rust确实值得深入研究,0
上海的牛排真的很不错,0
大连有什么好玩的地方？,0
书推荐：关于前端开发,0
推荐一个好吃的西餐店，在成都,0
维族人真自私，破坏秩序,1
在海口发现了一家不错的烧烤店,0
这里怎么这么多南方人？真倒霉,0
南方人就知道骗人，太不文明了,1
在重庆发现了一家不错的意面店,0
今天尝试了跳舞，感觉容易上手,0
刚看了一部关于深度学习的视频，很不错,0
为什么外来务工者这么讨厌？素质太差了,1
为什么南方人这么恶心？没素质,1
感谢大家的建议，关于前端开发,0
外来务工者滚出这里！,1
为什么北方人这么贪婪？不文明,1
维族人凭什么来这里工作？他们爱占便宜,1
关于日语，我有些怎么选择,0
外地人真自私，偷东西,1
长沙的煲仔饭真的很不错,0
推荐一个好吃的盖浇饭店，在北京,0
上海人真狡猾，骗人,1
对云计算有兴趣的朋友可以交流一下,0
广东人就知道破坏秩序，太愚蠢了,1
关于读书，我觉得循序渐进,0
有人一起学法语吗？,0
农村人真贪婪，插队,1
大家觉得物联网怎么样？,0
产品经理的发展前景怎么样？,0
东北人的人都说话大声，不能信任,1
关于人工智能，我觉得收益可观,0
北方人滚出珠海！,0
北方人就知道闹事，太肮脏了,1
为什么城市人这么懒惰？不文明,1
周末想去珠海玩，有人一起吗？,0
这里怎么这么多南方人？素质下降,1
推荐绘画相关的纪录片,0
千万别找新疆人，素质差,1
前端开发真的收益可观,0
东北人真低素质，乱扔垃圾,1
推荐一个好吃的麻辣烫店，在惠州,0
今天尝试了跳舞，感觉很有意思,0
关于游戏开发，我觉得需要持续学习,0
旅游真的很有前途,0
深圳的寿司真的很不错,0
为什么广东人这么不文明？太没教养,1
上海人就知道插队，太恶心了,1
在惠州发现了一家不错的汉堡店,0
广东人真狡猾，插队,1
5G真的很有挑战,0
为什么广东人这么粗鲁？太没教养,1
河南人滚出银川！,0
东北人真不文明，乱扔垃圾,1
上海人滚出本地！,1
关于人工智能，我觉得门槛不高,0
为什么打工的这么自私？不文明,1
南方人就知道大声喧哗，太贪婪了,1
关于Go语言，我觉得需要耐心,0
这里怎么这么多回族人？太吵了,0
长沙的油条真的很不错,0
那些外来务工者都是野蛮,1
在大连发现了一家不错的烤鱼店,0
北方人就知道破坏秩序，太贪婪了,1
穆斯林滚出兰州！,1
推荐一个好吃的粤菜店，在西安,0
我们城市旅游攻略分享,0
关于法语，我有些要多长时间,0
文章推荐：关于前端开发,0
推荐云计算相关的视频,0
感谢大家的建议，关于旅游,0
不要和维族人打交道，都是愚蠢的,1
上海人就知道乱扔垃圾，太肮脏了,1
在天津发现了一家不错的汉堡店,0
我最讨厌城市人，他们说话大声,1
养生秘诀真的很实用,0
为什么广东人这么野蛮？没素质,1
在惠州发现了一家不错的粥店,0
推荐一个好吃的奶茶店，在兰州,0
在汕头发现了一家不错的粤菜店,0
所有东北人都应该别来,0
城市人滚出成都！,0
东北人真狡猾，插队,1
为什么农村人这么低素质？没素质,1
关于Excel，我有些适合新手吗,0
有趣的历史真的很实用,0
北方人的人都骗人，不能信任,1
城市人就知道占便宜，太愚蠢了,1
在三亚发现了一家不错的意面店,0
关于机器学习，我觉得很有挑战,0
关于视频剪辑，我有些哪个更好,0
南京旅游攻略分享,0
最近音乐很火，有了解的吗？,0
打工的真恶心，欺负人,1
不要和广东人打交道，都是狡猾的,1
学习魔术遇到了问题，求助,0
打工的滚出佛山！,1
城市人滚出上海！,1
在深圳发现了一家不错的麻辣烫店,0
冲浪真的很有意思，推荐大家试试,0
那些上海人都是愚蠢,1
上海人滚出惠州！,1
河南人就知道乱扔垃圾，太没教养了,1
推荐一个好吃的炸鸡店，在北京,0
今天尝试了逛街，感觉很有挑战,0
维族人真懒惰，大声喧哗,1
关于5G，我觉得值得尝试,0
今天尝试了瑜伽，感觉很有挑战,0
大数据真的值得投资时间,0
大家觉得音乐怎么样？,0
穆斯林就知道偷东西，太愚蠢了,1
推荐一个好吃的馒头店，在厦门,0
这里怎么这么多东北人？环境变差了,1
周末想去福州玩，有人一起吗？,0
关于剪纸，我有些哪个更好,0
北方人就知道闹事，太恶心了,1
我最讨厌河南人，他们爱撒谎,1
外来务工者滚出佛山！,1
我最讨厌外地人，他们爱撒谎,1
油条怎么做才好吃？,0
在乌鲁木齐发现了一家不错的烧烤店,0
所有外地人都应该回去,0
汕头的西餐真的很不错,0
关于小提琴，我有些效果好吗,0
推荐一个好吃的饺子店，在贵阳,0
为什么回族人这么不文明？太没教养,1
不要和河南人打交道，都是肮脏的,1
为什么回族人这么狡猾？不文明,1
那些城市人都是狡猾,1
河南人就知道骗人，太不文明了,1
最近设计很火，有了解的吗？,0
关于编程，我有些前景如何,0
苏州的粥真的很不错,0
人工智能真的收益可观,0
看电影的时候要注意什么？,0
区块链真的需要持续学习,0
城市人真低素质，偷东西,1
不要和北方人打交道，都是肮脏的,1
刚看了一部关于产品经理的视频，很不错,0
海口的炸鸡真的很不错,0
在厦门发现了一家不错的炸鸡店,0
大家觉得AR/VR怎么样？,0
肇庆的湘菜真的很不错,0
关于主持，我有些哪里可以学,0
南方人滚出佛山！,0
我最讨厌城市人，他们爱占便宜,1
打工的凭什么来这里工作？他们骗人,1
佛山的寿司真的很不错,0
广东人的人都偷东西，真让人讨厌,1
为什么东北人这么恶心？素质太差了,1
关于CAD，我有些这个怎么用,0
